date,MKT,SMB,LIQ,const
2015-02-06,-0.017704468204808622,-0.0025087670682357906,0.002546778624273117,1.0
2015-02-09,-0.015449135557126068,0.001665513830591171,-0.003670245149673781,1.0
2015-02-10,-0.0009347109314406713,-0.0052664715653830095,0.008134679371030358,1.0
2015-02-11,0.013926974117338028,-0.004252489974559426,0.011070262669454876,1.0
2015-02-12,0.00924116724986129,-0.005951702543620526,0.010459464690671962,1.0
2015-02-13,0.0030730961768027434,-0.0018622950066944856,0.007685882058010283,1.0
2015-02-16,-0.0020532066160870452,-0.0007477658182021576,0.004523751986285279,1.0
2015-02-18,0.010755021670621043,-0.0028215388190357595,0.0020880354695455737,1.0
2015-02-19,0.005065373615651676,0.0018716767724737925,-0.006025442994892053,1.0
2015-02-20,0.004998797414266776,0.0036325409532367617,-0.010730418334141407,1.0
2015-02-23,-0.0052443050734881395,0.002327236791217087,-0.003515802323911424,1.0
2015-02-24,-0.0059264240742507475,0.001866194740820927,0.00015349503151110278,1.0
2015-02-25,-0.0027426356897793614,0.0006079273621909685,-0.0033625553187485104,1.0
2015-02-26,-0.008842008258562102,-0.00032535917260433957,-0.0006835982392521065,1.0
2015-02-27,0.013767353951313881,-0.008906202946271731,0.015778566225796434,1.0
2015-03-02,0.004917392388182956,-0.004698366231305633,0.012960719085358629,1.0
2015-03-03,0.011220501558352686,-0.006098048791106998,0.005073859409484086,1.0
2015-03-04,-0.010581858940985104,0.008167541441220392,-0.007888034244391766,1.0
2015-03-05,0.0020261167822436164,-0.007873677435920379,0.007191707878679373,1.0
2015-03-09,-0.008618741420231025,0.0046496553569527,-0.010302186062982865,1.0
2015-03-10,-0.0024538367932652187,-0.00010487358505647994,-0.004381096724356693,1.0
2015-03-11,-0.006201437758112008,-0.0014439524291723028,0.00880626510276774,1.0
2015-03-12,0.008566012777196243,-0.006093882945751654,0.006247935226590686,1.0
2015-03-13,-0.015496336744813146,0.0022230938008213127,-0.0010023556746943402,1.0
2015-03-16,-0.009259319923012542,-0.0033162721841295583,0.0051849436449667744,1.0
2015-03-17,0.0026446835806527786,-0.0057439583016422905,0.010918718863761489,1.0
2015-03-18,-0.0001394585285140378,-0.004766758094995008,0.006272621209492575,1.0
2015-03-19,-0.009352226589031096,0.0008877348217978236,0.0016801304811746888,1.0
2015-03-20,-0.020349911957526553,0.003914109241629986,-0.00668964386147221,1.0
2015-03-23,-0.0159401915392432,-0.0035263862742847575,0.007624174644815051,1.0
2015-03-24,-0.006546114371073153,-0.0010953554919033732,-0.0007324592482586803,1.0
2015-03-25,-0.007788833660389651,-0.003185857113544778,0.005577698115645386,1.0
2015-03-26,-0.01283175516631359,8.118044854412733e-05,0.0012239156869477512,1.0
2015-03-27,-0.0052445516950831075,-0.006796824702393363,0.009894608420760197,1.0
2015-03-30,0.030329851645829242,4.8375574461089615e-05,-0.004069552760641859,1.0
2015-03-31,0.010532678068072837,0.005409904077864885,-0.011933591575176782,1.0
2015-04-01,0.028371725477501025,0.012542827387975308,-0.018480355886756967,1.0
2015-04-06,0.020735843061892113,0.008619641787910803,-0.007513173480101687,1.0
2015-04-07,0.013091716969357162,0.0030582964059342067,-0.007960862379091172,1.0
2015-04-08,0.016245048778615205,0.0075348301234576115,-0.015717172723069377,1.0
2015-04-09,0.004135470138758048,3.621642497590033e-05,0.003207007803553397,1.0
2015-04-10,0.013306223586498701,0.006657067329552905,-0.013436362886456804,1.0
2015-04-13,0.009833343829403011,0.003437350056759641,-0.005663630128501415,1.0
2015-04-15,0.0013289754447860717,0.012569158810782405,-0.017777280690658766,1.0
2015-04-16,-0.009683724166967347,0.0031314696002995284,-0.005241398386670153,1.0
2015-04-17,-0.007720084273186768,0.006645833589719023,-0.014300416383457457,1.0
2015-04-20,-0.020492221707841613,0.007112920452721817,-0.011669436434438624,1.0
2015-04-21,-0.0035590180028296863,-0.0006303041727082751,0.0010159835629657997,1.0
2015-04-22,0.0004273090552684895,0.0006130559116358444,-0.0005724660522633303,1.0
2015-04-23,0.0009306833885003294,0.0029849112886579103,-0.0072983312401345085,1.0
2015-04-24,-0.026481970817538468,0.004248592412336771,-0.005241626789190899,1.0
2015-04-27,-0.027442846487612128,0.005751475791792072,-0.00878415027034471,1.0
2015-04-28,0.011088134485796174,-0.007441783121303436,0.010480062626465808,1.0
2015-04-29,0.007115334683152469,-0.00012556226021977115,-0.0018164383876566395,1.0
2015-04-30,-0.0008224760848153293,0.0017555569582678688,-0.0028814809278582747,1.0
2015-05-04,0.022057377652622202,0.0011005968250542356,0.0004219566761948096,1.0
2015-05-05,0.0010669487432317028,-0.0009614363778031378,0.0031151923791560726,1.0
2015-05-06,-0.029606321440660967,0.008443178941231835,-0.01571715792083879,1.0
2015-05-07,-0.020509688910422475,-0.0012867800352438057,0.0008693859183190392,1.0
2015-05-08,0.016778077299117983,-0.002548741312856706,0.0054714007214590465,1.0
2015-05-11,0.012949515690978903,-0.0035608881721022837,0.006864291289061353,1.0
2015-05-12,-0.01944432005697161,0.004422926733199911,-0.009652318580689722,1.0
2015-05-13,0.00697278081327545,-0.0074649802531137005,0.01487524922700304,1.0
2015-05-14,0.0065598522771389495,-0.0023984307972720895,0.006135252860926,1.0
2015-05-15,0.005127699810920373,0.0005540065120282697,-0.0019355470420112956,1.0
2015-05-18,0.01068597414563384,0.0020279283218821963,-0.0017559637923145865,1.0
2015-05-19,0.0036666468956430675,0.003303692767707203,0.0023495314875080654,1.0
2015-05-20,0.0021522607971747694,0.004371348075600727,-0.0032879490772288527,1.0
2015-05-21,-0.002142216685926341,0.0007899276549552987,-0.001661521377597833,1.0
2015-05-22,-0.0010041088846750206,0.001069922772133414,0.00032805068423017694,1.0
2015-05-25,-0.005034499748605213,0.0007024478269049136,-0.0004989890982719848,1.0
2015-05-26,-0.002904963305266433,-0.001236185920619469,-0.001941801335153893,1.0
2015-05-27,-0.0014257150809036155,0.001665278203535296,-0.0020070125524101682,1.0
2015-05-28,-0.002319506502632428,0.0037689366644167673,-0.00014539775836306266,1.0
2015-05-29,0.005466180340204749,-0.007038089257825372,0.010909613278576688,1.0
2015-06-01,-0.0029060325885659254,6.346641656384796e-05,-0.00035954251189099375,1.0
2015-06-02,-0.017367717054765287,0.006067150360007895,-0.013050527366848775,1.0
2015-06-03,-0.03291277937542992,-0.0044581229152391814,0.005843477117277365,1.0
2015-06-04,0.0007363648567350147,-0.0008110041508862094,0.0002903466209161967,1.0
2015-06-05,0.004514823170780257,-0.0006508955232143229,-0.0015961251564169813,1.0
2015-06-08,-0.013586964716706933,0.001714438717439799,-0.006557833565581676,1.0
2015-06-09,-0.005470274727198553,-0.0010816819067437922,0.002019135843595067,1.0
2015-06-10,0.011538928929578878,-0.002321271089634907,0.0035842578080817686,1.0
2015-06-11,-0.01744815632533738,0.007125754694582648,-0.007814923327810712,1.0
2015-06-12,-0.003906527014789076,-0.0025316656074524904,0.0037115313277454104,1.0
2015-06-15,0.004877365742864601,0.0006809541349848229,-0.0003823879958127839,1.0
2015-06-16,-0.00012923006940246428,-0.004932185514406884,0.006880033487567418,1.0
2015-06-17,0.013117982073664622,-0.000311741797839403,-0.0029376477619973557,1.0
2015-06-18,0.011512357700312194,0.0017017251111344969,-0.001613455763574986,1.0
2015-06-19,0.003465899199689521,-0.0018609771145475383,0.005245233516379819,1.0
2015-06-22,0.013082449198478145,-0.002082998640177339,0.003894548932790282,1.0
2015-06-23,0.007304191065717485,0.0018076385863987788,-0.00778216054068234,1.0
2015-06-24,-0.0002814676051362674,0.007835445815015708,-0.013734674922506837,1.0
2015-06-25,0.002109709725991264,-0.0003700727697080715,-0.003517002204704171,1.0
2015-06-26,-0.0005116317128814303,-0.003641828060985593,5.478191882668515e-05,1.0
2015-06-29,-0.01540944635596388,0.002062042336497885,-0.0001539834772138985,1.0
2015-06-30,0.014988349729948447,0.0005633042345224507,-0.00496237240598209,1.0
2015-07-01,0.01559480402898546,0.0024056716177043545,-0.0005077864134944883,1.0
2015-07-02,0.008034186365298087,0.003922296934607527,-0.008367464241833579,1.0
2015-07-03,0.007210744588951429,0.009958018711031951,-0.01676112781576446,1.0
2015-07-06,0.018387564980714307,0.0034501367651359922,-0.00991701947737683,1.0
2015-07-07,0.013345722116093724,0.011928520868719657,-0.016910147615577634,1.0
2015-07-08,-0.010905621182525034,0.004941584803001858,-0.014863035059661047,1.0
2015-07-09,0.006542581588546225,0.009279517869686919,-0.01694542588192202,1.0
2015-07-10,0.002080723749028198,-0.0016402161063237292,0.0025478157195073826,1.0
2015-07-13,0.011979216412250372,-0.0023201242426586274,0.004899428218025427,1.0
2015-07-14,0.007757818819127715,0.00010481764818526425,-0.002098336284900461,1.0
2015-07-15,0.007128071235862403,0.005412759722092581,-0.004004082929094261,1.0
2015-07-16,0.0068699359591726395,0.00047505923574752557,0.0037511027360265905,1.0
2015-07-17,0.003546420987391341,0.0008089699699817617,-0.0036709728903349345,1.0
2015-07-20,0.00601708069538076,0.0013525303531495047,-0.005960907397762277,1.0
2015-07-21,-0.016040599945018073,0.009354509862188774,-0.010268165065275272,1.0
2015-07-22,0.01191821526590381,-0.0025161709606184735,0.002230400302806655,1.0
2015-07-23,0.0036274274263291763,-0.00045075352112211803,0.0019670838882164584,1.0
2015-07-24,-0.001377195858053782,0.007403475026159694,-0.01586268077093902,1.0
2015-07-27,-0.009866246971284649,0.00512560417224189,-0.011162020124673891,1.0
2015-07-28,-0.0005939194907687438,0.0006598749005646166,-0.0013643921611274494,1.0
2015-07-29,0.010069176962920869,-0.0003507414064210703,-0.002680826428906045,1.0
2015-07-30,0.012444897628763942,-0.00024048616977232103,0.0014274522409702499,1.0
2015-07-31,0.0091520995952472,0.0019042360540394918,-0.002551236701497539,1.0
2015-08-03,0.013331320106079026,0.002410245854230565,-0.010268181973193846,1.0
2015-08-04,0.010204956247095076,0.002266774764201335,-0.008965792423753557,1.0
2015-08-05,0.013934802382531022,0.0066860612740236615,-0.013013870874293204,1.0
2015-08-06,-0.0006880814266845845,0.0042902270779715986,-0.006712664246309835,1.0
2015-08-07,-0.00010106781918505872,0.0012771377709320884,-0.0064249255133047595,1.0
2015-08-10,-0.0010390587040160328,0.00460861882827821,-0.0077467645123021345,1.0
2015-08-11,-0.01259332155684244,0.004351931252146345,-0.007008520917661067,1.0
2015-08-12,-0.028403998707552395,0.001846843873136713,0.0017687535871633332,1.0
2015-08-13,-0.01573332025566803,0.0016327707342096986,0.0006611107105990322,1.0
2015-08-14,0.014490529952207194,-0.013893614028464433,0.021171488991992792,1.0
2015-08-17,0.0017371965888580872,-0.004744561862743954,0.005947130462396424,1.0
2015-08-18,0.007796154079448735,-0.005551899417150336,0.004456469958348882,1.0
2015-08-19,0.005855815533837351,0.0042607261646257204,-0.005918837074132849,1.0
2015-08-20,-0.022889606314825433,0.005374049475161659,-0.006604927665994468,1.0
2015-08-21,-0.009117443220048004,0.0009615188364424463,-0.0034676934522351738,1.0
2015-08-24,-0.09174785226459721,0.013211858630068546,-0.020823198493155906,1.0
2015-08-25,0.0009581870240132724,-0.012648215867526808,0.019713817098754857,1.0
2015-08-26,0.0021059355858595785,0.0028783471841567045,-0.0032196270962786995,1.0
2015-08-27,0.02972667024099186,-0.01002490075250715,0.01295359815735607,1.0
2015-08-28,0.001019659475987109,-0.004441963292707707,0.00830761963974897,1.0
2015-08-31,-0.0009704482559254512,-0.00031016250366429257,-0.001271743557486809,1.0
2015-09-01,-0.025696839672109638,0.0032530913886644405,-0.005905360232635833,1.0
2015-09-02,-0.0019936999289476244,-0.002868743433730665,0.002974901634448566,1.0
2015-09-03,0.013692078202586161,-0.0015049270352178942,0.0032083129283678666,1.0
2015-09-04,-0.027998729986526406,0.0031154655393569146,-0.0017294572108735064,1.0
2015-09-07,-0.02163681686446309,6.627545741545379e-05,-0.002687703522870684,1.0
2015-09-08,0.007771729299489202,0.0006806921540076548,0.003164411138238404,1.0
2015-09-09,0.021375484458130773,-0.0029568302826945107,0.005796799495348415,1.0
2015-09-10,-0.0028551068680591697,0.002580885519268279,-0.006659949532062356,1.0
2015-09-11,0.007182137925000742,0.0008711762816816819,-0.001515471536403818,1.0
2015-09-14,0.011224984536554067,-0.0020639136627324806,0.0027999852430525586,1.0
2015-09-15,-0.002554339952410302,0.006690174151849385,-0.01147384700672135,1.0
2015-09-16,-0.0003449691265382881,0.0055444539988016,-0.005874802322885565,1.0
2015-09-18,0.012174344150117002,-0.0017744267097987154,0.00466780337704514,1.0
2015-09-21,0.010705064267578002,-0.004797198826494769,0.008725914613996789,1.0
2015-09-22,-0.010903540553917422,0.005858815830501609,-0.01047991484537229,1.0
2015-09-23,0.004442785617486908,0.0011485755784841362,-0.0031433192456169724,1.0
2015-09-24,0.00438243879636827,0.00041378984368581687,-0.0015283536070800972,1.0
2015-09-28,-0.00431595033386703,-0.0012212418520882195,0.0014576371506933436,1.0
2015-09-29,-0.00022247543324883327,0.0016816777115699734,-0.0024079470634546657,1.0
2015-09-30,0.01110168788423614,-0.006585172350953274,0.007289243772677853,1.0
2015-10-01,0.004036828304454123,0.007711692986298844,-0.013348797668881706,1.0
2015-10-05,0.02134050738612475,-0.0006699772900514919,0.001737642689986392,1.0
2015-10-06,0.011211577326867722,0.010240880780357516,-0.01822264412019862,1.0
2015-10-07,0.011562899762149595,0.007182420353773849,-0.011107686723181876,1.0
2015-10-08,0.000396902327850585,0.0031436059923461647,-0.007321852446686605,1.0
2015-10-09,0.005882231379516697,0.006394685591983754,-0.015094294820901464,1.0
2015-10-12,0.0005140155363895077,0.0006410362681900898,-0.0004880979407877253,1.0
2015-10-13,0.0061060395542889365,0.000974061535586962,-0.005473282477132974,1.0
2015-10-14,0.005497818387640706,0.0035624524120801207,-0.004248960571709674,1.0
2015-10-15,0.005209122050355246,-0.0008684122690177983,0.0056038797850993,1.0
2015-10-16,0.003675345583494559,0.004133693961607651,-0.008548217867208923,1.0
2015-10-19,0.00843971901150616,0.0016022934604510482,-0.0027434066244596874,1.0
2015-10-20,0.0049559627606816275,0.002188066685297263,-0.0035059257306183193,1.0
2015-10-21,0.0003708686426598086,0.005100740943557265,-0.007172069181986746,1.0
2015-10-23,-0.0011646809813561697,0.006030978420369679,-0.010232530412348445,1.0
2015-10-26,-0.00869929996745188,0.0033973754133635736,-0.008094837340589247,1.0
2015-10-27,-0.0007970384999215334,-0.002808902655779641,0.0038185044401504256,1.0
2015-10-28,-0.001853647202042318,-0.0008641015169786508,5.1851814019219546e-05,1.0
2015-10-29,-0.002822945798878474,0.0016333809086540702,-0.003353998587109693,1.0
2015-10-30,-0.008415205386973958,0.0022939988680400272,0.00017910539606716142,1.0
2015-11-02,-0.0055380546788564,-0.0037329640934731373,0.005189914516224555,1.0
2015-11-03,0.005604987323453831,-0.0007845671294393255,-0.0009491347871722986,1.0
2015-11-04,-0.0012875086635905457,0.003745970147535301,-0.00359813126319082,1.0
2015-11-05,-0.013393279087704484,0.005812433195312116,-0.009328017431395927,1.0
2015-11-06,-0.008723131501435886,-6.261974863870298e-05,0.0013825917636264094,1.0
2015-11-09,0.008001202210372687,9.31933436000374e-05,-0.004009665366785962,1.0
2015-11-10,-0.008310777154364811,0.005676787829471783,-0.008149904352450185,1.0
2015-11-11,0.018259206297687652,0.0036610786642259745,-0.01026796130791563,1.0
2015-11-13,-0.0052599059771412295,0.003814555571868383,-0.00689800601156716,1.0
2015-11-16,0.006712466861757231,-0.0032089836440392034,-0.0025597802456849917,1.0
2015-11-17,0.005121769891153231,-1.111000171317468e-05,-0.0020847374770102756,1.0
2015-11-18,-0.006061301325841383,0.00262801500056185,-0.007948031893296882,1.0
2015-11-19,0.013127433189903372,-0.0016135314312641074,0.000794260012793915,1.0
2015-11-20,0.008458890832344301,0.0032812120840990866,-0.004466365371427816,1.0
2015-11-23,0.007091014799672768,0.0031134244584156024,-0.0034001081500792014,1.0
2015-11-24,0.010420358674719903,0.005920112021618286,-0.015466541145644858,1.0
2015-11-26,0.01008640940075302,0.0060432910090666295,-0.0071290646474717455,1.0
2015-11-27,0.0037021320282554053,0.0018196081018278178,0.0013418873081604654,1.0
2015-11-30,0.011924485116191224,0.00821001801105115,-0.0154441209680733,1.0
2015-12-01,0.008414893869578314,0.004926511508780082,-0.0021803810009006176,1.0
2015-12-02,0.006763802772980205,0.010515224440352966,-0.014832802601567142,1.0
2015-12-03,0.0003611627176159549,0.00912252832750973,-0.019478286166853126,1.0
2015-12-04,-0.002876104677194023,0.007734896672456868,-0.01416222267336948,1.0
2015-12-07,0.003586210028014944,0.004651051323724174,-0.007824838742818432,1.0
2015-12-08,-0.015111064838342868,0.007617097000689882,-0.010576076397890936,1.0
2015-12-09,-0.03140393938707203,-0.0002011470156207465,0.009720104701273283,1.0
2015-12-10,0.015490087454565274,-0.00015792190413589646,-0.003595534575466389,1.0
2015-12-11,-0.008180863576667195,0.0030535286812167226,-0.0033830882940251803,1.0
2015-12-14,0.005480000038011691,0.00010714946426818896,0.0004055766604823879,1.0
2015-12-15,0.01049389509638678,0.004878745655578397,-0.005553579571804971,1.0
2015-12-16,0.0037649722109339015,0.0026439019769367114,-0.0016386791488900345,1.0
2015-12-17,0.017254518216735983,-0.00045598158966805163,0.0036679802880661295,1.0
2015-12-18,0.0018378928425922415,0.006163544627383404,-0.008395903209886073,1.0
2015-12-21,0.015032207494133108,0.009446369560301551,-0.016367959987555275,1.0
2015-12-22,0.003455658214474919,0.007509585631163586,-0.015942377677222286,1.0
2015-12-23,0.008362230704404425,0.006364782146145183,-0.012586908073428174,1.0
2015-12-24,0.008547083807919133,0.0036496193880932257,-0.008138516114231603,1.0
2015-12-28,0.0075386092593760804,0.00701016185283277,-0.013482991115748471,1.0
2015-12-29,-0.0015441951443725054,0.004358030838924522,-0.009109783906162919,1.0
2015-12-30,0.0023031624331538614,0.007538678142699039,-0.007927089453767525,1.0
2015-12-31,0.0062996866374696115,0.0021264986392058455,-0.00550972485470741,1.0
2016-01-01,0.017520705294322442,0.009496558300077056,-0.018134969246474446,1.0
2016-01-04,-0.003959119406014774,0.010069225755121324,-0.024672719914925985,1.0
2016-01-05,0.019483177564351254,0.00990932973182311,-0.023032679656185346,1.0
2016-01-06,-0.0020362916851031946,0.012359097771740098,-0.015255806513795055,1.0
2016-01-07,-0.03489259230135631,0.0068554007823996115,-0.0034510928543003486,1.0
2016-01-08,0.018911159168527775,6.879971837254681e-05,-0.010627219037192171,1.0
2016-01-11,-0.0027117108831056745,0.0026270929472065486,-0.013555179200168707,1.0
2016-01-12,-0.010189369851081943,0.0027515748564117936,-0.005853371646202015,1.0
2016-01-13,-0.027097488996608337,-0.0021642167804048623,0.01208707990007419,1.0
2016-01-14,-0.016656171584034405,0.0002218367350254498,0.0013236727420853026,1.0
2016-01-15,-0.03618652580940358,0.005722920006004474,-0.0022985542140363593,1.0
2016-01-18,-0.050137516638483356,-0.005433233072434263,0.013396353944376771,1.0
2016-01-19,0.02012150746495108,-0.004994032839522586,0.004925790861257981,1.0
2016-01-20,-0.03035747428907437,-0.0052505157102950735,0.00668501019144737,1.0
2016-01-21,0.003365163016326396,-0.0020428294924227527,0.000595959141059743,1.0
2016-01-22,0.028506960839095204,0.00320457377081209,0.0010257166861040966,1.0
2016-01-25,0.011336580013748385,0.0027125015494041185,-0.005117391765528832,1.0
2016-01-27,0.0048510770412788316,0.0005455002792695762,0.0024295608865901627,1.0
2016-01-28,-0.0008176485106796147,0.0012075522699461446,-0.0002669282664926776,1.0
2016-01-29,0.009542452104620408,-0.0030399639673216305,0.008971363190356497,1.0
2016-02-01,0.004102315557115599,0.00035980754266793074,-0.0004749242297356158,1.0
2016-02-02,-0.013880542860302167,0.0077615788744388875,-0.012177565354076686,1.0
2016-02-03,-0.026384023979143814,-0.0010594487655831673,0.0025878466622799093,1.0
2016-02-04,-0.0076470713204658996,-0.0026894647058723553,0.0018157458495656224,1.0
2016-02-05,0.010763958505400005,-0.005371372829913845,0.012869959904984095,1.0
2016-02-08,-0.0004128763992989515,0.0034212848214273317,-0.005784012924628743,1.0
2016-02-09,-0.01543788867460071,-0.0016537586560308303,0.0011034577738497364,1.0
2016-02-10,-0.021483415375270522,0.001139531020990233,0.004044082379840087,1.0
2016-02-11,-0.05517446607328755,-0.003278518815548387,0.0034706368445997435,1.0
2016-02-12,-0.01576540755460507,-0.004587116051584694,0.008584535637907205,1.0
2016-02-15,0.03894940580332085,-0.0056391171036103555,0.008834386850761992,1.0
2016-02-16,-0.02684105778664977,-0.0015258678812799624,-0.00011651494137543753,1.0
2016-02-17,-0.003523559788077073,-0.008192063405089064,0.016002583040072495,1.0
2016-02-18,0.0060327674674828585,-0.0007088546160734042,0.003570875331274553,1.0
2016-02-19,0.0036316242951618563,0.0023190127207222623,-0.002503178633033281,1.0
2016-02-22,0.0061466853893844845,0.00028013239663853776,0.0020965681712224495,1.0
2016-02-23,-0.015446780605507606,0.0022716140352303116,0.0009249239801296192,1.0
2016-02-24,-0.01349067810232075,-0.00020137571557540292,-0.0008869369969575769,1.0
2016-02-25,-0.008454317414558656,0.0021675124520549307,-0.004945199895431688,1.0
2016-02-26,-0.0065823445294362634,-0.0022065717153300635,0.006845669062128045,1.0
2016-02-29,-0.0043110669089957525,0.0012251220842475039,-0.002020041417434876,1.0
2016-03-01,0.03433511369733122,-0.005164226133400701,0.01185842035145927,1.0
2016-03-02,0.024555563482949655,0.001385207441954861,0.006666402673995583,1.0
2016-03-03,0.014922077838606565,-0.0009437445125386728,0.0052391506808928505,1.0
2016-03-04,0.010369383700225665,0.0007256483212701986,0.0015200952204030005,1.0
2016-03-08,0.0034708607466965294,0.00044942899675255417,-0.0004134704642911992,1.0
2016-03-09,0.004311035063450435,0.0002885436204168746,0.0008363418392190623,1.0
2016-03-10,-0.0016611480550636807,-0.0004099172032855714,-0.001265376226927678,1.0
2016-03-11,-0.0011616014937401529,0.002594131228264556,0.0025791527283808065,1.0
2016-03-14,0.002966437441738069,-0.000611136135960073,0.0029527667113629775,1.0
2016-03-15,-0.006408203537010626,0.0033408995775306375,-0.007502946578762468,1.0
2016-03-16,-0.0014300074205799926,0.00023107025009800274,-0.0029761128823576127,1.0
2016-03-17,0.0018657417441339049,0.00401114524609052,0.00023327955152226956,1.0
2016-03-18,0.0017641431312167537,-0.005655768756880352,0.010561282681190567,1.0
2016-03-21,0.007076391651632152,-0.00637369260138008,0.005567956991772047,1.0
2016-03-22,0.0041314687284480294,-0.0006696462509291215,0.002339495206042935,1.0
2016-03-23,0.0028684189968105345,-0.0010935187905989781,-0.0013429637931621167,1.0
2016-03-28,-0.020122853281084936,0.001381583385602226,0.00011831458505021444,1.0
